title                         , comment                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , sentiment, genre        , overall rating, ratings  , categories                                                                                                                           , confidence
Temple Run 2: Endless Escape  , perfect                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 1.0
Temple Run 2: Endless Escape  , it's good🤥🤕                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 0.913
Temple Run 2: Endless Escape  , good 👍                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 1.0
Temple Run 2: Endless Escape  , wow this game is very nice                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 1.0
Temple Run 2: Endless Escape  , nostalgia 🥹                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 0.995
Temple Run 2: Endless Escape  , very good                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 1.0
Temple Run 2: Endless Escape  , bestttttt 🫡🫡                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , NEGATIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 0.539
Temple Run 2: Endless Escape  , I rate it four stars because there's nobody's perfect in this world except Jesus                                                                                                                                                                                                                                                                                                                                                                                                                                             , NEGATIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 0.749
Temple Run 2: Endless Escape  , I played this game in my iPad it was the best game ever but most of the maps are locked I have to pay with gem but I have 140 gem it is the best game ever                                                                                                                                                                                                                                                                                                                                                                   , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 1.0
Temple Run 2: Endless Escape  , "this game is usually very great and nice but it is addition problem game but not for adults, this game is about such adventures but my brother tried to do and fall, so please an request to not let your child to built this adventurous habbits and should be described in ads, and this is very simple game."                                                                                                                                                                                                            , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 0.998
Temple Run 2: Endless Escape  , give all map for free                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , POSITIVE , Action       ,      4.147584 ,  10087385, "Action, Platformer, Runner, Arcade, Single player, Stylized, Miscellaneous, Relics, Jump, Offline"                                  , 0.547
Stumble Guys                  , Ada skin cantik                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.918
Stumble Guys                  , this is so. op🤩🤩🤩🤩🤩🤩🤩                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.894
Stumble Guys                  , "Just updated the game to find out that they have restricted us from using certain abilities in the ranked games. VERY DISAPPOINTED. I've been playing this game since the days that we had to get these emotes by purchasing battle passes, which I did, quite a lot. What's the point of all that money spent if I can't even use it in ranked matches?"                                                                                                                                                                   , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 1.0
Stumble Guys                  , it's kinda good but this game give me badluck but I liked it                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.997
Stumble Guys                  , whenever I play this game always surver issue etc.This is happening to my new phone.I am frustrated 😡😡                                                                                                                                                                                                                                                                                                                                                                                                                     , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.999
Stumble Guys                  , i hate the new update but i like the game play                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.999
Stumble Guys                  , This is my favourite game I am playing this game 4years later but the problem is l am downloading this game so he is installing and install I try 6 to 7                                                                                                                                                                                                                                                                                                                                                                     , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.998
Stumble Guys                  , ok ok hai                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.998
Stumble Guys                  , VIP games list no#1 game stumble guys                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.712
Stumble Guys                  , I think that's a very good game but there is some glitches in game #1 My network is 5G but it the game is sometimes freezes and #2 you can add all abilities disabled in ranked please but the game is very good 😊😊 please add some Free ability and some Free stumble tokens and ability keys 😊😊fix the problem and the game is very good 😊😊😊😊😊😊😊                                                                                                                                                                , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.999
Stumble Guys                  , this game is best                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 1.0
Stumble Guys                  , My stumble guys is not loading since 0.86 it only loads when i use a external app 1.1.1.1 but if i use it i get 800 ping no dns works too. Is my country blocked? Nepal Please fix in 0.86.5                                                                                                                                                                                                                                                                                                                                 , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.999
Stumble Guys                  , it is a fantastic game to play the stumble city is beautiful but if you spin the wheel or open any pack so you get only noob skins or if you get a special pack so you can get a mythic or special skin but some time you even get a rare or common skin and it is very rare to get a special skin in free wheel so plz do our luck good so then these four stars are five                                                                                                                                                   , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.997
Stumble Guys                  , plz new update scoply this update my phone ping problem                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.999
Stumble Guys                  , THIS IS EXTREME NICE GAME !!                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 1.0
Stumble Guys                  , "IT SUCKS! New update ""Laser dash Legendary"" has people who use hug and punch all the time, I can't even play properly, i just wanted a special called dasher and this happens, 660 gems went into 590 in just 5 minutes 0 stars if ur a f2p 5 stars if ur a p2w"                                                                                                                                                                                                                                                          , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.999
Stumble Guys                  , stumble guys is waste because it have ping and game stuck and many error in tournament so I am losing my gems                                                                                                                                                                                                                                                                                                                                                                                                                , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 1.0
Stumble Guys                  , "This is a very good game,,,, but is vary mb and loding in vary solo phone and pc🉑🧱💔"                                                                                                                                                                                                                                                                                                                                                                                                                                     , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.857
Stumble Guys                  , the game is quite joyful but it is full of ad and sometimes game has no response                                                                                                                                                                                                                                                                                                                                                                                                                                             , NEGATIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 0.991
Stumble Guys                  , is really fun i love the swimming maps                                                                                                                                                                                                                                                                                                                                                                                                                                                                                       , POSITIVE , Action       ,      4.2362304,   6241160, "Action, Platformer, Casual, Multiplayer, Stylized, Battling, Dodge"                                                                 , 1.0
Google Play Games             , l love it                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , Google Play Games is A Great App !!! 😉💯🤘🏻$$!!                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.999
Google Play Games             , learning                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                     , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , Why I cannot delete this app? I don't play any game.                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.999
Google Play Games             , I recovered my progress but I lost 3245 play points how can I get it back here are two more stars                                                                                                                                                                                                                                                                                                                                                                                                                            , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.999
Google Play Games             , unable to login to gamess please help                                                                                                                                                                                                                                                                                                                                                                                                                                                                                        , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.999
Google Play Games             , "Yep time to drop the mobile games, and go back to pc/console. All the games available are garbage money grabs. If mihoyo wasn't so damn greedy i would say Genshin impact was google's gem, but even that was ruined by the gatcha style model. only has gotten worse."                                                                                                                                                                                                                                                     , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , this is amazing                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , Thank you.                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , I LIKE IT                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , good 👍                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                      , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , nice in paying money in games ;-)                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.998
Google Play Games             , ok                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , this is wonderful                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                            , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , efoot football gamers must installing app                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.9580000000000001
Google Play Games             , good                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , soccer stat game not working :(                                                                                                                                                                                                                                                                                                                                                                                                                                                                                              , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Google Play Games             , Tati game                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.999
Google Play Games             , "for now I'm going to rate it 1 star. the reason is because I'm having difficulties trying to login to a specific game using my Google account and it has to do something with Google play games but the settings isn't there and it keeps saying ""some settings failed to load, please try again later"" even though my wifi is good pls help"                                                                                                                                                                             , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 0.998
Google Play Games             , worst working                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                , NEGATIVE , Entertainment,      4.0692005,  13302655, Entertainment                                                                                                                        , 1.0
Royal Match                   , this sucks                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                   , NEGATIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 0.999
Royal Match                   , very nice 👌                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                 , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 1.0
Royal Match                   , I love it 😍 so much fun 🫶                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                  , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 1.0
Royal Match                   , jabardast                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 0.788
Royal Match                   , Can get pricey                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                               , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 1.0
Royal Match                   , I absolutely love this game! But i did not get my coins or boosters for finishing the grand nature card collection. How can i get them?                                                                                                                                                                                                                                                                                                                                                                                      , NEGATIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 0.997
Royal Match                   , fast paced fun game                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                          , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 1.0
Royal Match                   , varry nice game 🎮                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                           , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 0.999
Royal Match                   , good game                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 1.0
Royal Match                   , This game is built on lies the ads is quite different from the game play. the game play is just based on matching stuffs                                                                                                                                                                                                                                                                                                                                                                                                     , NEGATIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 0.525
Royal Match                   , good                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                         , POSITIVE , Puzzle       ,      4.642513 ,   8304332, "Puzzle, Match 3, Match 3 adventure, Casual, Single player, Stylized, Miscellaneous, Puzzles, History, Offline"                      , 1.0
